experiment,run_id,mode,mode_label,latency_ms,drop_rate,offline_rate,task_id,scenario_id,device,command,reason,priority,created_at,first_dispatch_at,completed_at,failed_at,status,attempts,queue_wait_ms,response_ms
mode_comparison,94,fifo_rule,普通规则,300,0.15,0.08,9,,light,off,ambient-bright,3,73.0578,74.0,74.5417,,success,1,942.17,1483.83
mode_comparison,94,fifo_rule,普通规则,300,0.15,0.08,10,alarm_03,light,on,door-open-dark,2,102.2119,103.0,103.3855,,success,1,788.13,1173.6
mode_comparison,94,fifo_rule,普通规则,300,0.15,0.08,11,alarm_03,alarm,on,night-door-anomaly,1,104.0539,105.0,105.3731,,success,1,946.09,1319.24
mode_comparison,94,fifo_rule,普通规则,300,0.15,0.08,12,alarm_03,alarm,off,occupancy-confirmed,2,107.1286,108.0,108.5207,,success,1,871.39,1392.14
mode_comparison,94,fifo_rule,普通规则,300,0.15,0.08,13,,light,off,ambient-bright,3,116.0853,117.0,117.53,,success,1,914.67,1444.65
mode_comparison,94,fifo_rule,普通规则,300,0.15,0.08,14,alarm_03,light,on,door-open-dark,2,124.2992,125.0,,127.4,failed,1,700.76,
mode_comparison,94,fifo_rule,普通规则,300,0.15,0.08,15,,ac,on,hot-with-motion,3,127.1988,128.0,,130.4,failed,1,801.18,
mode_comparison,94,fifo_rule,普通规则,300,0.15,0.08,16,alarm_04,light,on,door-open-dark,2,144.0166,145.0,145.348,,success,1,983.42,1331.41
mode_comparison,94,fifo_rule,普通规则,300,0.15,0.08,17,alarm_04,alarm,on,night-door-anomaly,1,144.0166,146.0,,148.4,failed,1,1983.42,
mode_comparison,94,fifo_rule,普通规则,300,0.15,0.08,18,alarm_04,alarm,on,night-door-anomaly,1,149.0,149.0,149.3818,,success,1,0.0,381.76
mode_comparison,94,fifo_rule,普通规则,300,0.15,0.08,19,,ac,on,hot-with-motion,3,150.03,151.0,151.2818,,success,1,969.96,1251.77
mode_comparison,94,fifo_rule,普通规则,300,0.15,0.08,20,alarm_04,alarm,off,occupancy-confirmed,2,150.0855,152.0,,154.4,failed,1,1914.48,
mode_comparison,94,fifo_rule,普通规则,300,0.15,0.08,21,alarm_04,alarm,off,occupancy-confirmed,2,155.0,155.0,155.518,,success,1,0.0,517.98
mode_comparison,94,fifo_rule,普通规则,300,0.15,0.08,22,,ac,off,no-motion-timeout,2,172.0415,173.0,173.4094,,success,1,958.51,1367.93
mode_comparison,94,fifo_rule,普通规则,300,0.15,0.08,23,alarm_04,alarm,on,night-door-anomaly,1,185.2088,186.0,,188.4,failed,1,791.19,
mode_comparison,94,fifo_rule,普通规则,300,0.15,0.08,24,alarm_05,alarm,on,night-door-anomaly,1,189.0,189.0,189.3999,,success,1,0.0,399.88
